# participant=P001 | sex=male | age=22 | weight_kg=68 | height_cm=175
# exercise=stair_ascent | trial_no=3 | label=stair_ascent | session=2026-06-21T17:53:23.000Z | tz=Asia/Calcutta
datetime_local,muscle1_filtered_mV,muscle2_filtered_mV,muscle3_filtered_mV,muscle4_filtered_mV
2026-06-21 23:23:22.986,368.15,,-16.8,-158.52
2026-06-21 23:23:22.987,410.21,,-17.15,-152.94
2026-06-21 23:23:22.988,230.81,,-17.75,-147.63
2026-06-21 23:23:22.989,206.07,,-20.9,-139.72
2026-06-21 23:23:22.990,121.48,,-20.91,-124.24
2026-06-21 23:23:22.991,67.42,460.66,-20.39,-111.9
2026-06-21 23:23:22.992,33.04,567.8,-19.98,-95.98
2026-06-21 23:23:22.993,-23,301.79,-14.76,-82.99
2026-06-21 23:23:22.994,-30.86,336.74,-8.35,-70.37
2026-06-21 23:23:22.995,-78.24,190.26,-3.62,-56.42
2026-06-21 23:23:22.996,-79.18,170.67,2.24,-43.18
2026-06-21 23:23:22.997,-115.16,98.41,10.61,-35.24
2026-06-21 23:23:22.998,-115.34,55.32,11.82,-29.26
2026-06-21 23:23:22.999,-139.03,27.3,12.82,-21.85
2026-06-21 23:23:23.000,-139.2,-19.16,23.41,-17.97
2026-06-21 23:23:23.001,-153.82,-26.39,27.29,-17.36
2026-06-21 23:23:23.002,-155.66,-65.89,26.51,-16.98
2026-06-21 23:23:23.003,-162.29,-66.54,22.76,-16.62
2026-06-21 23:23:23.004,-162.11,-95.68,10.39,-19.33
2026-06-21 23:23:23.005,-159.01,-93.12,4.63,-21.74
2026-06-21 23:23:23.006,-155.39,-115.84,4.65,-23.91
2026-06-21 23:23:23.007,-147.74,-114.02,3.31,-22.57
2026-06-21 23:23:23.008,-138.41,-122.88,0.85,-16.85
2026-06-21 23:23:23.009,-124.7,-129.25,-4.27,-14.86
2026-06-21 23:23:23.010,-113.04,-135.68,-6.33,-11.31
2026-06-21 23:23:23.011,-97.87,-134.43,-7.92,-4.24
2026-06-21 23:23:23.012,-83.93,-131.41,-10.72,1.11
2026-06-21 23:23:23.013,-69.89,-128.6,-11.09,7.23
2026-06-21 23:23:23.014,-56.32,-123.25,-7.5,12.92
2026-06-21 23:23:23.015,-44.41,-115.3,-3.99,17.35
2026-06-21 23:23:23.016,-34.85,-105.13,-1.25,19.47
2026-06-21 23:23:23.017,-26.58,-92.49,3.77,21.86
2026-06-21 23:23:23.018,-22.16,-78.21,9.59,21.94
2026-06-21 23:23:23.019,-19.85,-69.81,15.14,19.59
2026-06-21 23:23:23.020,-17.85,-58.21,14.18,18.39
2026-06-21 23:23:23.021,-17.82,-47.08,10.41,13.97
2026-06-21 23:23:23.022,-18.94,-36.77,12.5,10.84
2026-06-21 23:23:23.023,-19.92,-27.8,11.62,5.42
2026-06-21 23:23:23.024,-20.42,-23.63,10.27,-1.36
2026-06-21 23:23:23.025,-21.05,-17.81,10.02,-6.62
2026-06-21 23:23:23.026,-20.65,-13.21,4.3,-9.76
2026-06-21 23:23:23.027,-19.6,-14.76,0.51,-9.53
2026-06-21 23:23:23.028,-14.93,-14.72,-3.85,-11.67
2026-06-21 23:23:23.029,-9.78,-15.74,-9.65,-10.86
2026-06-21 23:23:23.030,-4.42,-18,-12.15,-6.04
2026-06-21 23:23:23.031,2.35,-17.69,-13.43,-4.28
2026-06-21 23:23:23.032,8.14,-18.24,-15.38,-0.26
2026-06-21 23:23:23.033,15.21,-16.39,-14.83,4.38
2026-06-21 23:23:23.046,18.96,-15.16,-11.36,8.66
2026-06-21 23:23:23.047,18.32,-12.49,-6.46,11.69
2026-06-21 23:23:23.048,17.55,-7.67,-4.7,13.72
2026-06-21 23:23:23.049,18.93,-4.09,-2.71,15.17
2026-06-21 23:23:23.050,20.48,0.79,5.11,12.74
2026-06-21 23:23:23.051,20.36,5.88,8.75,12.4
2026-06-21 23:23:23.052,14.77,10.47,9.99,11.36
2026-06-21 23:23:23.053,9.27,14.5,13.42,8.39
2026-06-21 23:23:23.054,4.14,17.24,12.39,5.92
2026-06-21 23:23:23.055,-1.3,17.37,12.64,-1.15
2026-06-21 23:23:23.056,-4,16.27,12.61,-6.64
2026-06-21 23:23:23.057,-8.28,17.2,9.1,-9.35
2026-06-21 23:23:23.058,-10.99,16.48,5.81,-12.78
2026-06-21 23:23:23.059,-10.78,12.09,0.62,-14.27
2026-06-21 23:23:23.060,-11.46,8.46,-2.73,-15.77
2026-06-21 23:23:23.061,-8.27,5.02,-7.26,-13.36
2026-06-21 23:23:23.062,-5.27,-0.02,-13.94,-12.63
2026-06-21 23:23:23.063,-1.56,-4.68,-15.33,-10.38
2026-06-21 23:23:23.064,4.54,-6.38,-13.07,-1.1
2026-06-21 23:23:23.065,8.15,-9.55,-14.67,1.25
2026-06-21 23:23:23.066,12.28,-10.46,-12.76,4.21
2026-06-21 23:23:23.067,14.67,-7.94,-8.25,10.59
2026-06-21 23:23:23.068,16.27,-8.02,-8.41,11.12
2026-06-21 23:23:23.069,16.15,-4.7,-4.15,12.03
2026-06-21 23:23:23.070,14.73,0.48,3.73,13.07
2026-06-21 23:23:23.071,11.93,2.49,9.48,13.27
2026-06-21 23:23:23.072,7.23,5.53,16.71,12.12
2026-06-21 23:23:23.073,2.75,8.94,17.93,9.82
2026-06-21 23:23:23.074,-1.42,12.79,16.29,4.94
2026-06-21 23:23:23.075,-5.93,15.36,15.34,-0.16
2026-06-21 23:23:23.076,-10.08,14.25,10.18,-4.66
2026-06-21 23:23:23.077,-13.03,12.54,4.75,-11.47
2026-06-21 23:23:23.078,-14.8,9.19,-2.12,-14.12
2026-06-21 23:23:23.079,-15.13,5.65,-3.03,-14.15
2026-06-21 23:23:23.080,-13.93,2.14,-4.7,-14.29
2026-06-21 23:23:23.081,-11.6,-1.89,-8.9,-13.55
2026-06-21 23:23:23.082,-7.88,-5.86,-9.21,-11.24
2026-06-21 23:23:23.083,-3.89,-8.95,-13.25,-4.97
2026-06-21 23:23:23.084,0.13,-11.06,-13.16,-2.53
2026-06-21 23:23:23.085,5.1,-12.98,-9.54,0.04
2026-06-21 23:23:23.086,9.09,-13.68,-7.69,6.23
2026-06-21 23:23:23.087,11.17,-12.62,-4.58,7.49
2026-06-21 23:23:23.088,13.68,-10.82,-3.07,10.82
2026-06-21 23:23:23.089,14.13,-3.99,1.56,14.64
2026-06-21 23:23:23.090,13.1,2.85,5.49,13.37
2026-06-21 23:23:23.091,11.08,2.01,5.92,10.79
2026-06-21 23:23:23.092,8.49,3.36,10.89,9.24
2026-06-21 23:23:23.093,5.07,6.6,12.81,6.46
2026-06-21 23:23:23.094,-0.36,9.4,11.01,3.04
2026-06-21 23:23:23.095,-4.17,12.54,12.56,-1.99
2026-06-21 23:23:23.081,-7.9,11.15,7.12,-5.84
2026-06-21 23:23:23.082,-11.23,9.85,2.28,-6.75
2026-06-21 23:23:23.083,-16.85,7.28,8.38,-9.82
2026-06-21 23:23:23.084,-17.12,4.17,6.93,-11.4
2026-06-21 23:23:23.085,-12.76,5.86,-6.24,-13.03
2026-06-21 23:23:23.086,-10.58,1.65,-16.33,-12.31
2026-06-21 23:23:23.087,-6.8,-4.06,-16.77,-8.96
2026-06-21 23:23:23.088,-4.26,-6.84,-12.16,-7.81
2026-06-21 23:23:23.089,0.34,-9.88,-9.35,-2.45
2026-06-21 23:23:23.090,5.99,-11.46,-7.02,2.56
2026-06-21 23:23:23.091,7.48,-11.25,-4.97,5.35
2026-06-21 23:23:23.092,10.53,-12.08,-3.73,9.46
2026-06-21 23:23:23.093,13.13,-9.99,-2.36,9.48
2026-06-21 23:23:23.094,13.56,-5.84,-0.45,10.67
2026-06-21 23:23:23.095,12.82,-4.3,4.57,12.7
2026-06-21 23:23:23.096,10.4,0.16,6.45,10.1
2026-06-21 23:23:23.097,7.86,3.43,4.12,6.66
2026-06-21 23:23:23.098,4.67,4.79,6.08,4.79
2026-06-21 23:23:23.099,-0.41,7.9,10.96,2.75
2026-06-21 23:23:23.100,-5.99,10.25,12.19,-1
2026-06-21 23:23:23.101,-7.18,10.56,10.59,-1.95
2026-06-21 23:23:23.102,-11.11,9.04,7.4,-4.8
2026-06-21 23:23:23.103,-13.62,5.22,4.93,-9.53
2026-06-21 23:23:23.104,-12.36,4.09,3.18,-10.25
2026-06-21 23:23:23.105,-12.37,4.15,-0.51,-11.06
2026-06-21 23:23:23.106,-8.79,2.85,-3.07,-11.32
2026-06-21 23:23:23.107,-4.59,0.26,-7.72,-8.99
2026-06-21 23:23:23.108,-2.57,-3.51,-13.14,-4.64
2026-06-21 23:23:23.109,0.08,-6.72,-12.78,-2
2026-06-21 23:23:23.110,3.75,-7.68,-14.54,0
2026-06-21 23:23:23.111,7.61,-10.18,-15.55,4.55
2026-06-21 23:23:23.112,9.84,-10.97,-7.88,7.01
2026-06-21 23:23:23.113,10.58,-9.03,-1.66,8.88
2026-06-21 23:23:23.114,11.32,-7.49,2.44,11.92
2026-06-21 23:23:23.115,10.71,-2.51,5.63,9.33
2026-06-21 23:23:23.116,8.51,0.03,8.51,8.26
2026-06-21 23:23:23.117,5.98,3.24,10.74,6.86
2026-06-21 23:23:23.118,3.33,8.02,8.99,4
2026-06-21 23:23:23.119,-0.97,7.89,8.11,1.24
2026-06-21 23:23:23.120,-4.17,7.48,6.56,-2.64
2026-06-21 23:23:23.121,-6.65,9.05,5.85,-3.58
2026-06-21 23:23:23.122,-9.08,8.12,6.46,-7.72
2026-06-21 23:23:23.123,-10.84,6.59,4.59,-9.05
2026-06-21 23:23:23.124,-12.82,3.72,1.67,-7.01
2026-06-21 23:23:23.125,-9.68,1.44,-2.45,-8.22
2026-06-21 23:23:23.126,-6.94,1.56,-4.35,-9.16
2026-06-21 23:23:23.127,-4.42,-2.14,-6.52,-7.81
2026-06-21 23:23:23.128,-0.13,-7.35,-12.01,-4.17
2026-06-21 23:23:23.129,0.25,-8.87,-11.14,-0.65
2026-06-21 23:23:23.130,4.96,-9.34,-6.97,0.52
2026-06-21 23:23:23.146,8.9,-8.21,-6.51,3.4
2026-06-21 23:23:23.147,8.5,-7.3,-3.29,6.34
2026-06-21 23:23:23.148,8.47,-7.19,3.4,8.45
2026-06-21 23:23:23.149,7.27,-4.42,3,11.21
2026-06-21 23:23:23.150,8.19,-2.18,-2.63,11.09
2026-06-21 23:23:23.151,6.19,1.99,-1.44,7.45
2026-06-21 23:23:23.152,5.1,4.96,5.88,7.19
2026-06-21 23:23:23.153,5.03,5.64,8.71,5.52
2026-06-21 23:23:23.154,-1.19,7.58,9.88,-0.14
2026-06-21 23:23:23.155,-4.66,8.41,10.88,-1.29
2026-06-21 23:23:23.156,-5.88,8.97,9.45,-2.08
2026-06-21 23:23:23.157,-8.73,7.74,6.97,-7.7
2026-06-21 23:23:23.158,-10.31,6.21,0.52,-9.58
2026-06-21 23:23:23.159,-10.3,5.67,-5.58,-8.5
2026-06-21 23:23:23.160,-9.34,2.37,-7.8,-10.98
2026-06-21 23:23:23.161,-6.4,-1.05,-10.26,-10.95
2026-06-21 23:23:23.162,-4.89,-3.08,-12.58,-5.82
2026-06-21 23:23:23.163,-3.69,-5.82,-10.88,-1.17
2026-06-21 23:23:23.164,1.72,-7.15,-2.3,-1.19
2026-06-21 23:23:23.165,5.09,-7.66,5.98,-0.6
2026-06-21 23:23:23.166,6.59,-8.45,3.52,4.34
2026-06-21 23:23:23.167,9.11,-7.95,0.62,4.09
2026-06-21 23:23:23.168,9.62,-6.64,-4.02,4.91
2026-06-21 23:23:23.169,10.11,-4.59,-4.53,10.3
2026-06-21 23:23:23.170,9.65,-2.49,-1.52,8.59
2026-06-21 23:23:23.171,7.54,0.2,0.05,7.87
2026-06-21 23:23:23.172,5.49,3.96,5,7.9
2026-06-21 23:23:23.173,2.28,6.04,7.39,4.53
2026-06-21 23:23:23.174,-1.27,5.99,9,3.53
2026-06-21 23:23:23.175,-3.64,6.52,7.44,2.39
2026-06-21 23:23:23.176,-6.09,6.87,5.65,-2.11
2026-06-21 23:23:23.177,-9.64,5.51,4.21,-4.88
2026-06-21 23:23:23.178,-10.79,4.69,-0.06,-8.03
2026-06-21 23:23:23.179,-9.36,5.77,-0.48,-9.85
2026-06-21 23:23:23.180,-8.78,4.16,-1.89,-10.32
2026-06-21 23:23:23.181,-7.85,0.79,-4.18,-9.29
2026-06-21 23:23:23.182,-5.05,-0.85,-4.5,-6.15
2026-06-21 23:23:23.183,-2.17,-6.29,-8.31,-4.36
2026-06-21 23:23:23.184,0.59,-7.44,-7.35,-2.78
2026-06-21 23:23:23.185,4.29,-6.49,-7.58,-0.3
2026-06-21 23:23:23.186,6.73,-9.27,-5.88,3.5
2026-06-21 23:23:23.187,7.8,-6.36,-1.98,6.68
2026-06-21 23:23:23.188,9.08,-5.53,-1.15,8.29
2026-06-21 23:23:23.189,9.1,-3.94,0.34,9.29
2026-06-21 23:23:23.190,8.16,-0.37,1.99,9.31
2026-06-21 23:23:23.191,7.05,-0.44,3.93,7.31
2026-06-21 23:23:23.192,5.7,3.69,4.09,6.32
2026-06-21 23:23:23.193,3.4,3.61,5.57,4
2026-06-21 23:23:23.194,1.57,4.82,6.05,1.75
2026-06-21 23:23:23.195,-2.5,9.55,5.93,-0.95
2026-06-21 23:23:23.181,-5.4,6.4,6.86,-3.62
2026-06-21 23:23:23.182,-6.92,5.26,5.1,-5.59
2026-06-21 23:23:23.183,-13,6.41,1.63,-7.1
2026-06-21 23:23:23.184,-13.76,4.15,0.57,-8.24
2026-06-21 23:23:23.185,-7.32,1.15,-2.83,-8.85
2026-06-21 23:23:23.186,-4.9,-1.48,-3.32,-6.29
2026-06-21 23:23:23.187,-4.89,-3.21,-4.76,-4.44
2026-06-21 23:23:23.188,-3.57,-5.16,-7.74,-4.03
2026-06-21 23:23:23.189,-0.85,-6.55,-5.54,-2.36
2026-06-21 23:23:23.190,3.05,-7.02,-6.75,0.33
2026-06-21 23:23:23.191,6.14,-7.68,-8.83,5.53
2026-06-21 23:23:23.192,8.23,-6.24,-9.09,5.71
2026-06-21 23:23:23.193,8.67,-6.3,-4.53,4.55
2026-06-21 23:23:23.194,9.86,-3.89,2.94,7.69
2026-06-21 23:23:23.195,8.1,1.21,6.58,5.4
2026-06-21 23:23:23.196,5.2,0.87,12.14,6.67
2026-06-21 23:23:23.197,4.81,2.64,9.67,7.81
2026-06-21 23:23:23.198,2.83,4.88,0.75,2.2
2026-06-21 23:23:23.199,0.1,5.53,-0.58,-1.22
2026-06-21 23:23:23.200,-2.59,8.95,0.82,-2.45
2026-06-21 23:23:23.201,-5.2,6.53,3.67,-1.78
2026-06-21 23:23:23.202,-6.59,5.42,7,-4.61
2026-06-21 23:23:23.203,-9.59,6.3,6.02,-7.39
2026-06-21 23:23:23.204,-9.27,2.73,3.95,-4.72
2026-06-21 23:23:23.205,-7.28,1.2,3.17,-5.19
2026-06-21 23:23:23.206,-6.55,-1.47,0.2,-3.88
2026-06-21 23:23:23.207,-2.82,-2.74,-6.52,-3.5
2026-06-21 23:23:23.208,-1.88,-2.12,-9.01,-3.48
2026-06-21 23:23:23.209,-0.51,-5.97,-8.47,0.7
2026-06-21 23:23:23.210,3.42,-7.11,-6.96,-0.48
2026-06-21 23:23:23.211,4.67,-7.37,-7.3,1.31
2026-06-21 23:23:23.212,6.22,-9.81,-8.56,5.17
2026-06-21 23:23:23.213,7.92,-6.06,-0.12,3.84
2026-06-21 23:23:23.214,7.36,-4.46,5.08,6.21
2026-06-21 23:23:23.215,6.08,-1.85,9.48,8.34
2026-06-21 23:23:23.216,5.69,5.43,7.29,5.48
2026-06-21 23:23:23.217,4.01,4.93,-0.9,3.7
2026-06-21 23:23:23.218,1.96,4.24,2.45,2.14
2026-06-21 23:23:23.219,-0.24,6.73,4.73,1.77
2026-06-21 23:23:23.220,-3.26,6.34,2.4,-0.22
2026-06-21 23:23:23.221,-4.85,6.09,3.4,-3.33
2026-06-21 23:23:23.222,-5.85,4.37,4.65,-3.82
2026-06-21 23:23:23.223,-5.9,3.31,3.48,-5.34
2026-06-21 23:23:23.224,-6.04,5.13,-0.35,-6.39
2026-06-21 23:23:23.225,-6.66,2.63,-2.13,-7.69
2026-06-21 23:23:23.226,-5.72,-1.45,-2.63,-6.59
2026-06-21 23:23:23.227,-3.39,-3.36,-2.98,-3.4
2026-06-21 23:23:23.228,-0.78,-4.68,-7.29,-4.19
2026-06-21 23:23:23.229,2.85,-5.95,-8.45,-4.05
2026-06-21 23:23:23.230,4.02,-6.47,-2.66,0.63
2026-06-21 23:23:23.245,4.84,-6.62,-3.85,3.86
2026-06-21 23:23:23.246,5.44,-6.12,-1.9,4.23
2026-06-21 23:23:23.247,3.18,-5.06,0.53,3.56
2026-06-21 23:23:23.248,3.08,-3.82,1.27,6.99
2026-06-21 23:23:23.249,6.67,-0.12,4.07,7.31
2026-06-21 23:23:23.250,6.59,3.56,5.24,5.96
2026-06-21 23:23:23.251,2.91,3.69,2.87,4.62
2026-06-21 23:23:23.252,0.72,4.57,-0.34,1.85
2026-06-21 23:23:23.253,-0.74,4.91,0.57,2.02
2026-06-21 23:23:23.254,-1.89,3.39,5.65,0.43
2026-06-21 23:23:23.255,-4.15,5.18,7.27,0.02
2026-06-21 23:23:23.256,-6.11,4.62,4.19,-3.02
2026-06-21 23:23:23.257,-6.56,5.03,4.51,-4.91
2026-06-21 23:23:23.258,-6.83,2.97,1.31,-6.05
2026-06-21 23:23:23.259,-5.52,-1.83,-0.8,-7.33
2026-06-21 23:23:23.260,-3.58,-0.97,-6.31,-3.52
2026-06-21 23:23:23.261,-2.96,-1.82,-12.62,-4.93
2026-06-21 23:23:23.262,-0.67,-2.69,-6.19,-6.17
2026-06-21 23:23:23.263,1.54,-3.6,-1.87,-0.88
2026-06-21 23:23:23.264,2.99,-4.67,-2.51,0.83
2026-06-21 23:23:23.265,4.16,-2.41,-2.15,1.82
2026-06-21 23:23:23.266,5.01,-4.31,-7.01,3.97
2026-06-21 23:23:23.267,5.92,-4.93,-5.02,6.44
2026-06-21 23:23:23.268,6.63,-2.41,1.36,5.15
2026-06-21 23:23:23.269,6.08,-1.78,3.89,4.86
2026-06-21 23:23:23.270,4.29,0.56,6.66,6.26
2026-06-21 23:23:23.271,3.31,1.68,7.33,2.62
2026-06-21 23:23:23.272,1.67,3.38,7.36,2.45
2026-06-21 23:23:23.273,-0.55,4.21,6.71,2.41
2026-06-21 23:23:23.274,-3.11,4.02,2.82,1.77
2026-06-21 23:23:23.275,-4.91,5.86,0.49,-1.59
2026-06-21 23:23:23.276,-5.33,5.78,1.79,-5.85
2026-06-21 23:23:23.277,-6.1,3.92,-1.12,-5.44
2026-06-21 23:23:23.278,-6.23,1.81,-5.25,-5.92
2026-06-21 23:23:23.279,-5.81,1.18,-3.37,-6.56
2026-06-21 23:23:23.280,-4.75,0.18,-2.21,-3.96
2026-06-21 23:23:23.281,-2.49,-2.2,-4.23,-5.15
2026-06-21 23:23:23.282,-1.55,-4.24,-1.71,-3.92
2026-06-21 23:23:23.283,-0.27,-5.03,-1.39,0.05
2026-06-21 23:23:23.284,2.22,-5.69,-3.01,0
2026-06-21 23:23:23.285,3.27,-6.34,-4.87,2
2026-06-21 23:23:23.286,5.31,-5.24,-7.48,4.04
2026-06-21 23:23:23.287,6,-3.38,-5.81,4.77
2026-06-21 23:23:23.288,4.91,-1.52,-0.01,5.04
2026-06-21 23:23:23.289,5.9,-0.43,4.27,5.61
2026-06-21 23:23:23.290,5.31,-0.25,6.55,5.72
2026-06-21 23:23:23.291,3.97,3.38,6.52,5.02
2026-06-21 23:23:23.292,2.42,6.2,4.39,5.7
2026-06-21 23:23:23.293,0.12,1.81,6.79,2.55
2026-06-21 23:23:23.294,-0.79,4.59,5.96,-3
2026-06-21 23:23:23.280,-2.01,6.46,1.47,-2.73
2026-06-21 23:23:23.281,-3.81,3.59,1.38,-4.55
2026-06-21 23:23:23.282,-7.68,3.39,-1.06,-5.44
2026-06-21 23:23:23.283,-9.79,1.19,-1.21,-6.51
2026-06-21 23:23:23.284,-6.52,0.22,-0.44,-4.93
2026-06-21 23:23:23.285,-2.75,-2.43,-3.67,-1.6
2026-06-21 23:23:23.286,-3.51,-1.61,-4.6,-4.46
2026-06-21 23:23:23.287,-3.03,3.34,-6.06,-3.15
2026-06-21 23:23:23.288,0.52,-2.62,-5.38,0.36
2026-06-21 23:23:23.289,0.74,-6.5,-2.76,-0.56
2026-06-21 23:23:23.290,3.04,-4.25,-0.13,1.27
2026-06-21 23:23:23.291,5.8,-5.61,1.67,3.85
2026-06-21 23:23:23.292,4.86,-3.09,1.77,3.29
2026-06-21 23:23:23.293,5.34,-3.48,0.7,3.71
2026-06-21 23:23:23.294,5.11,-2.93,1.82,5.52
2026-06-21 23:23:23.295,4.72,-0.58,4.75,3.05
2026-06-21 23:23:23.296,4.15,1.36,1.96,1.47
2026-06-21 23:23:23.297,1.86,3.88,-0.9,3.88
2026-06-21 23:23:23.298,0.62,3.86,-0.4,0.59
2026-06-21 23:23:23.299,-1.5,4.15,1.89,-2.11
2026-06-21 23:23:23.300,-3.42,5.65,3.46,-0.8
2026-06-21 23:23:23.301,-4.05,4.22,3.5,-0.56
2026-06-21 23:23:23.302,-4.52,2.8,0.38,-2.94
2026-06-21 23:23:23.303,-4.89,2.56,-2.54,-3.91
2026-06-21 23:23:23.304,-4.43,2.01,-2.99,-3.46
2026-06-21 23:23:23.305,-3.8,0.77,-2.46,-4.64
2026-06-21 23:23:23.306,-2.43,-2.33,0.18,-5.18
2026-06-21 23:23:23.307,-2.09,-4.11,-1.61,-1.33
2026-06-21 23:23:23.308,-0.11,-3.61,-3.83,0.83
2026-06-21 23:23:23.309,2.5,-4.08,-2.12,0.4
2026-06-21 23:23:23.310,0.23,-5.11,1.64,1.87
2026-06-21 23:23:23.311,1.92,-4.11,0.27,2.37
2026-06-21 23:23:23.312,5.46,-4.46,-3.99,0.74
2026-06-21 23:23:23.313,5.3,-0.84,-0.7,3.08
2026-06-21 23:23:23.314,4.3,1.16,1.94,5.11
2026-06-21 23:23:23.315,2.58,0.88,2.05,3.55
2026-06-21 23:23:23.316,1.68,1.79,1.32,3.02
2026-06-21 23:23:23.317,1.53,2.99,-0.53,1.4
2026-06-21 23:23:23.318,-0.17,4.63,6.14,0.41
2026-06-21 23:23:23.319,-1.52,2.94,7.3,0.07
2026-06-21 23:23:23.320,-2.59,3.36,3.55,-2.12
2026-06-21 23:23:23.321,-3.86,4.39,3.85,-2.33
2026-06-21 23:23:23.322,-3.68,2.11,-1.23,-1.98
2026-06-21 23:23:23.323,-2.15,3.24,-4.3,-4.26
2026-06-21 23:23:23.324,-3.06,1.62,-5.71,-6.16
2026-06-21 23:23:23.325,-3.18,-1.48,-8,-2.9
2026-06-21 23:23:23.326,-1.63,-2.56,-4.51,-1.76
2026-06-21 23:23:23.327,-0.36,-4.5,-2.5,-4.19
2026-06-21 23:23:23.328,2.48,-4.52,-1.81,0.24
2026-06-21 23:23:23.329,1.93,-5.94,2.48,0.95
2026-06-21 23:23:23.346,3.44,-5.15,4.79,0.66
2026-06-21 23:23:23.347,4.29,-2.8,3.93,2.47
2026-06-21 23:23:23.348,0.54,-2.85,-3.87,3.46
2026-06-21 23:23:23.349,-0.17,-2.93,-6.79,6.45
2026-06-21 23:23:23.350,0.92,0.56,-0.18,5.29
2026-06-21 23:23:23.351,1.65,4.31,2.3,3.79
2026-06-21 23:23:23.352,2.65,5.37,3.25,3.79
2026-06-21 23:23:23.353,1.94,4.3,2.92,1.45
2026-06-21 23:23:23.354,0.26,3.16,3.09,0.5
2026-06-21 23:23:23.355,-1.56,1.97,6.19,-0.04
2026-06-21 23:23:23.356,-1.82,2.36,5.54,-2.27
2026-06-21 23:23:23.357,-3.06,2.22,2.7,-2.82
2026-06-21 23:23:23.358,-4.18,1.73,2.11,-3.62
2026-06-21 23:23:23.359,-3.24,1.1,-0.07,-3.8
2026-06-21 23:23:23.360,-2.5,-0.14,-3.72,-1.75
2026-06-21 23:23:23.361,-1.72,-0.73,-1.78,-3.68
2026-06-21 23:23:23.362,-2.58,-0.86,-0.33,-6.03
2026-06-21 23:23:23.363,-0.39,-2.47,-4.24,-3.96
2026-06-21 23:23:23.364,1.26,-4.3,-5.93,-1.28
2026-06-21 23:23:23.365,0.48,-3.28,-3.98,0.52
2026-06-21 23:23:23.366,4.45,-3.52,-4.74,1.27
2026-06-21 23:23:23.367,4.35,-2.65,-4.82,3.36
2026-06-21 23:23:23.368,2.82,-3.01,-1.95,4.68
2026-06-21 23:23:23.369,4.61,-2.5,-1.29,4.64
2026-06-21 23:23:23.370,3.24,0.41,2,5.3
2026-06-21 23:23:23.371,3.87,1.1,5.98,4.64
2026-06-21 23:23:23.372,2.63,1.38,4.35,4.67
2026-06-21 23:23:23.373,-0.22,2.67,2.26,3.48
2026-06-21 23:23:23.374,-0.27,1.92,2.04,0.62
2026-06-21 23:23:23.375,-2.53,3.39,2.1,0.3
2026-06-21 23:23:23.376,-4.28,2.74,2.32,-2.36
2026-06-21 23:23:23.377,-4.5,2.91,4.79,-4.19
2026-06-21 23:23:23.378,-4.78,3.77,3.99,-3.19
2026-06-21 23:23:23.379,-4.5,1.06,-2.14,-4.99
2026-06-21 23:23:23.380,-3.72,0.79,-3.25,-5.79
2026-06-21 23:23:23.381,-2.27,-0.02,-1.35,-4.95
2026-06-21 23:23:23.382,-2.08,-0.9,-2.54,-3.88
2026-06-21 23:23:23.383,-0.39,-0.74,-3.71,-0.66
2026-06-21 23:23:23.384,1.93,-1.6,-1.43,0.45
2026-06-21 23:23:23.385,1.86,-2.58,-0.94,1.08
