# participant=P001 | sex=male | age=22 | weight_kg=68 | height_cm=175
# exercise=stair_ascent | trial_no=1 | label=stair_ascent | session=2026-06-21T17:43:18.418Z | tz=Asia/Calcutta
datetime_local,muscle1_filtered_mV,muscle2_filtered_mV,muscle3_filtered_mV,muscle4_filtered_mV
2026-06-21 23:13:18.393,,,541.81,
2026-06-21 23:13:18.394,,,682.1,
2026-06-21 23:13:18.395,,,365.05,
2026-06-21 23:13:18.396,,,401.18,
2026-06-21 23:13:18.397,,,228.78,
2026-06-21 23:13:18.398,,,202.81,
2026-06-21 23:13:18.399,,,118.45,
2026-06-21 23:13:18.400,,,66.33,
2026-06-21 23:13:18.401,,,31.06,
2026-06-21 23:13:18.396,548.09,,-23.2,
2026-06-21 23:13:18.397,683.55,,-30.62,
2026-06-21 23:13:18.398,368.31,,-77.13,
2026-06-21 23:13:18.399,405.7,,-75.93,
2026-06-21 23:13:18.400,225.53,,-113.16,
2026-06-21 23:13:18.401,202.42,,-113.67,
2026-06-21 23:13:18.402,119.59,,-134.58,
2026-06-21 23:13:18.403,69.3,,-136.94,
2026-06-21 23:13:18.404,34.02,,-154.6,
2026-06-21 23:13:18.405,-21.87,,-157.09,
2026-06-21 23:13:18.406,-27.83,,-161.91,
2026-06-21 23:13:18.407,-77.29,,-160.28,
2026-06-21 23:13:18.408,-80.06,,-159.31,
2026-06-21 23:13:18.409,-114.53,,-155.19,
2026-06-21 23:13:18.410,-114.39,,-145.85,
2026-06-21 23:13:18.411,-136.99,,-136.02,
2026-06-21 23:13:18.412,-137.91,,-123.12,
2026-06-21 23:13:18.413,-156.89,,-113.53,
2026-06-21 23:13:18.414,-156.85,,-99,555.55
2026-06-21 23:13:18.415,-160.28,,-82.58,693.06
2026-06-21 23:13:18.416,-160.99,,-67.36,375.06
2026-06-21 23:13:18.417,-159.61,,-53.83,416.02
2026-06-21 23:13:18.418,-154.64,,-42.87,233.31
2026-06-21 23:13:18.419,-147.53,,-36.81,208.44
2026-06-21 23:13:18.420,-139.1,,-28.06,119.86
2026-06-21 23:13:18.421,-124.89,,-20.49,66.74
2026-06-21 23:13:18.422,-114.17,,-18.66,33.97
2026-06-21 23:13:18.423,-98.84,,-16.87,-22.05
2026-06-21 23:13:18.424,-84.31,,-15.57,-29.96
2026-06-21 23:13:18.425,-70.01,,-19.3,-78.92
2026-06-21 23:13:18.426,-55.05,,-21.17,-81.72
2026-06-21 23:13:18.427,-44.87,,-20.42,-117.62
2026-06-21 23:13:18.428,-36.31,,-19.5,-114.45
2026-06-21 23:13:18.429,-28.7,,-16.76,-139.32
2026-06-21 23:13:18.430,-23.58,,-13.78,-142.55
2026-06-21 23:13:18.431,-19.11,,-8.47,-157.56
2026-06-21 23:13:18.432,-16.65,,-5.26,-157.8
2026-06-21 23:13:18.433,-15.78,,-8.37,-164.33
2026-06-21 23:13:18.434,-19.19,459.85,-4.77,-164.04
2026-06-21 23:13:18.435,-19.46,573.89,3.1,-160.4
2026-06-21 23:13:18.436,-20.68,310.3,6.3,-156.63
2026-06-21 23:13:18.437,-21.96,345.35,,-149.36
2026-06-21 23:13:18.438,-21.66,194.05,,-140.74
2026-06-21 23:13:18.439,-17.93,173.96,,-126.81
2026-06-21 23:13:18.440,-13.41,101.27,,-113.22
2026-06-21 23:13:18.441,-10.51,56.47,,-99.64
2026-06-21 23:13:18.442,-2.24,31.06,,-86.43
2026-06-21 23:13:18.443,4.24,-17.55,,-69.9
2026-06-21 23:13:18.444,6.64,-27.26,,-57.1
2026-06-21 23:13:18.445,13.24,-65.72,,-47.07
2026-06-21 23:13:18.434,,-65.43,,-35.29
2026-06-21 23:13:18.435,,-97.14,,-26.93
2026-06-21 23:13:18.436,,-98.1,,-23.66
2026-06-21 23:13:18.437,,-118.26,,-20.86
2026-06-21 23:13:18.438,,-119.3,12.03,-19.09
2026-06-21 23:13:18.439,,-130.62,18.14,-16.29
2026-06-21 23:13:18.440,,-129.08,21.9,-18
2026-06-21 23:13:18.441,,-134.61,23,-20.4
2026-06-21 23:13:18.442,,-135.98,20.54,-19.85
2026-06-21 23:13:18.443,,-132.83,20.41,-20.23
2026-06-21 23:13:18.444,,-130.77,17.59,-21.15
2026-06-21 23:13:18.445,,-126.04,10.51,-20.41
2026-06-21 23:13:18.446,,-117.76,4.15,-14.79
2026-06-21 23:13:18.447,,-105.06,-2.93,-11.35
2026-06-21 23:13:18.454,19.3,-95.22,-5.22,-6.54
2026-06-21 23:13:18.455,18.97,-83.06,-7.01,3.29
